car_id,transmission_type,engine_size_cm3,fuel_type,powertrain,CO2_emission
5661,Manual,1498,Petrol,Internal Combustion Engine (ICE),129
5662,Manual,1498,Petrol,Internal Combustion Engine (ICE),133
5663,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),132
5664,Automatic,1984,Petrol,Internal Combustion Engine (ICE),152
5665,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),130
5666,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),26
5667,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),26
5668,Manual,1498,Petrol,Internal Combustion Engine (ICE),129
5669,Manual,1498,Petrol,Internal Combustion Engine (ICE),133
5670,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),132
5671,Automatic,1984,Petrol,Internal Combustion Engine (ICE),152
5672,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),130
5673,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),26
5674,Manual,1498,Petrol,Internal Combustion Engine (ICE),128
5675,Manual,1498,Petrol,Internal Combustion Engine (ICE),133
5676,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),132
5677,Automatic,1984,Petrol,Internal Combustion Engine (ICE),152
5678,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5679,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5680,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5681,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5682,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5683,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5684,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5685,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5686,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5687,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5688,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5689,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
5690,Automatic,1597,Diesel,Internal Combustion Engine (ICE),184
5691,Manual,2157,Diesel,Internal Combustion Engine (ICE),174
5692,Automatic,2157,Diesel,Internal Combustion Engine (ICE),198
5693,Manual,1597,Petrol,Internal Combustion Engine (ICE),168
5694,Manual,1597,Diesel,Internal Combustion Engine (ICE),140
5695,Automatic,1597,Diesel,Internal Combustion Engine (ICE),168
5696,Manual,1597,Petrol,Internal Combustion Engine (ICE),168
5697,Automatic,1597,Petrol,Internal Combustion Engine (ICE),182
5698,Automatic,2157,Diesel,Internal Combustion Engine (ICE),218
5699,Manual,2157,Diesel,Internal Combustion Engine (ICE),207
5700,Manual,2157,Diesel,Internal Combustion Engine (ICE),208
5701,Automatic,2157,Diesel,Internal Combustion Engine (ICE),219
5702,Automatic,2157,Diesel,Internal Combustion Engine (ICE),219
5703,Automatic,2157,Diesel,Internal Combustion Engine (ICE),220
5704,Automatic,1597,Diesel,Internal Combustion Engine (ICE),173
5705,Manual,1597,Diesel,Internal Combustion Engine (ICE),144
5706,Automatic,1597,Petrol,Internal Combustion Engine (ICE),184
5707,Manual,1597,Petrol,Internal Combustion Engine (ICE),173
5708,Automatic,1597,Diesel,Internal Combustion Engine (ICE),152
5709,Automatic,1597,Diesel,Internal Combustion Engine (ICE),171
5710,Automatic,1497,Petrol,Internal Combustion Engine (ICE),180
5711,Manual,1497,Petrol,Internal Combustion Engine (ICE),172
5712,Automatic,1597,Diesel,Internal Combustion Engine (ICE),171
5713,Manual,1497,Petrol,Internal Combustion Engine (ICE),172
5714,Manual,1197,Petrol,Internal Combustion Engine (ICE),158
5715,Manual,1497,Petrol,Internal Combustion Engine (ICE),164
5716,Automatic,1497,Petrol,Internal Combustion Engine (ICE),175
5717,Manual,1497,Petrol,Internal Combustion Engine (ICE),164
5718,Automatic,1597,Diesel,Internal Combustion Engine (ICE),158
5719,Manual,1597,Diesel,Internal Combustion Engine (ICE),146
5720,Manual,1197,Petrol,Internal Combustion Engine (ICE),158
5721,Automatic,2157,Diesel,Internal Combustion Engine (ICE),225
5722,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193
5723,Manual,1998,Petrol,Internal Combustion Engine (ICE),191
5724,Automatic,1995,Petrol,Internal Combustion Engine (ICE),199
5725,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185
5726,Automatic,1600,Petrol,Internal Combustion Engine (ICE),177
5727,Automatic,1995,Petrol,Internal Combustion Engine (ICE),196
5728,Automatic,2498,Petrol,Internal Combustion Engine (ICE),193
5729,Automatic,2498,Petrol,Internal Combustion Engine (ICE),193
5730,Automatic,1600,Petrol,Internal Combustion Engine (ICE),180
5731,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),180
5732,Automatic,2498,Petrol,Internal Combustion Engine (ICE),193
5733,Automatic,2498,Petrol,Internal Combustion Engine (ICE),193
5734,Automatic,2498,Petrol,Internal Combustion Engine (ICE),193
5735,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185
5736,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185
5737,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),185
5738,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),22
5739,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5740,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5741,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),122
5742,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5743,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),122
5744,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5745,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122
5746,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122
5747,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),133
5748,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),142
5749,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),122
5750,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129
5751,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5752,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5753,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106
5754,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106
5755,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),115
5756,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),106
5757,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),115
5758,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5759,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),125
5760,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5761,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5762,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129
5763,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),132
5764,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),132
5765,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),142
5766,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5767,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129
5780,Manual,998,Petrol,Internal Combustion Engine (ICE),114
5781,Automatic,998,Petrol,Internal Combustion Engine (ICE),118
5782,Manual,998,Petrol,Internal Combustion Engine (ICE),113
5783,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5784,Manual,998,Petrol,Internal Combustion Engine (ICE),114
5785,Automatic,998,Petrol,Internal Combustion Engine (ICE),114
5786,Manual,998,Petrol,Internal Combustion Engine (ICE),109
5787,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5788,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5789,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5790,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5791,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5792,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5793,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5794,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5795,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5796,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5797,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5798,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5799,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5800,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5801,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5802,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5803,Automatic,998,Petrol,Internal Combustion Engine (ICE),113
5804,Manual,998,Petrol,Internal Combustion Engine (ICE),110
5805,Automatic,998,Petrol,Internal Combustion Engine (ICE),114
5806,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5807,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125
5808,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5809,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5810,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5811,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5812,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5813,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5814,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5815,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109
5816,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109
5817,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109
5818,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5819,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5820,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5821,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5822,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5823,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5824,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5825,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5826,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5827,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5828,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5829,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5830,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5831,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5832,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5833,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5834,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5835,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5836,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5837,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),113
5838,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5839,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5840,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5841,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5842,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5843,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5844,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5845,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5846,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5847,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128
5848,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5849,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128
5850,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5851,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128
5852,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5853,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5854,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5855,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5856,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5857,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5858,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5859,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5860,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5861,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5862,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5863,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5864,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5865,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5866,Automatic,1798,Petrol,Internal Combustion Engine (ICE),110
5867,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5868,Automatic,1798,Petrol,Internal Combustion Engine (ICE),111
5869,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5870,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5871,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5872,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112
5873,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5874,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5875,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112
5876,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),101
5877,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102
5878,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),101
5879,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102
5880,Automatic,1798,Petrol,Internal Combustion Engine (ICE),102
5881,Automatic,1798,Petrol,Internal Combustion Engine (ICE),102
5882,Automatic,1798,Petrol,Internal Combustion Engine (ICE),102
5883,Automatic,1798,Petrol,Internal Combustion Engine (ICE),102
5884,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5885,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),118
5886,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5887,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),118
5888,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5889,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5890,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5891,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5892,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5893,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111
5894,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110
5895,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102
5896,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102
5897,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102
5898,Manual,1197,Petrol,Internal Combustion Engine (ICE),153
5899,Manual,1197,Petrol,Internal Combustion Engine (ICE),153
5900,Manual,1197,Petrol,Internal Combustion Engine (ICE),144
5901,Manual,1197,Petrol,Internal Combustion Engine (ICE),144
5902,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5903,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5904,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5905,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),113
5906,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5907,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5908,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5909,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103
5910,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119
5911,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5912,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5913,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5914,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5915,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5916,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120
5917,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5918,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5919,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),112
5920,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121
5921,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),123
5922,Manual,1618,Petrol,Internal Combustion Engine (ICE),186
5923,Manual,1618,Petrol,Internal Combustion Engine (ICE),186
5924,Manual,1618,Petrol,Internal Combustion Engine (ICE),186
5925,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193
5926,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193
5927,Automatic,1998,Petrol,Internal Combustion Engine (ICE),193
5928,Manual,1998,Petrol,Internal Combustion Engine (ICE),191
5929,Manual,1998,Petrol,Internal Combustion Engine (ICE),191
5930,Manual,1998,Petrol,Internal Combustion Engine (ICE),191
5931,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),160
5932,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),160
5933,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),159
5934,Automatic,2755,Diesel,Internal Combustion Engine (ICE),239
5935,Automatic,2755,Diesel,Internal Combustion Engine (ICE),245
5936,Automatic,2755,Diesel,Internal Combustion Engine (ICE),246
5937,Automatic,2755,Diesel,Internal Combustion Engine (ICE),240
5938,Automatic,2755,Diesel,Internal Combustion Engine (ICE),247
5939,Automatic,2755,Diesel,Internal Combustion Engine (ICE),250
5940,Automatic,2755,Diesel,Internal Combustion Engine (ICE),251
5941,Manual,2755,Diesel,Internal Combustion Engine (ICE),252
5942,Manual,2755,Diesel,Internal Combustion Engine (ICE),258
5943,Automatic,2755,Diesel,Internal Combustion Engine (ICE),245
5944,Automatic,2755,Diesel,Internal Combustion Engine (ICE),250
5945,Automatic,2755,Diesel,Internal Combustion Engine (ICE),252
5946,Automatic,2755,Diesel,Internal Combustion Engine (ICE),253
5947,Automatic,2755,Diesel,Internal Combustion Engine (ICE),254
5948,Automatic,2755,Diesel,Internal Combustion Engine (ICE),256
5949,Automatic,2755,Diesel,Internal Combustion Engine (ICE),256
5950,Automatic,2755,Diesel,Internal Combustion Engine (ICE),256
5951,Automatic,2755,Diesel,Internal Combustion Engine (ICE),255
5952,Automatic,2755,Diesel,Internal Combustion Engine (ICE),255
5953,Manual,2755,Diesel,Internal Combustion Engine (ICE),234
5954,Manual,2755,Diesel,Internal Combustion Engine (ICE),237
5955,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),145
5956,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),25
5957,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),25
5958,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),25
5959,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94
5960,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104
5961,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),108
5962,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94
5963,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94
5964,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104
5965,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94
5966,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109
5967,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104
5968,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94
5969,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),135
5970,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),132
5971,Automatic,1798,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),28
5972,Automatic,1798,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),28
5973,Automatic,1997,Diesel,Internal Combustion Engine (ICE),199
5974,Automatic,1997,Diesel,Internal Combustion Engine (ICE),190
5975,Automatic,1997,Diesel,Internal Combustion Engine (ICE),191
5976,Manual,1997,Diesel,Internal Combustion Engine (ICE),185
5977,Manual,1997,Diesel,Internal Combustion Engine (ICE),186
5978,Automatic,1997,Diesel,Internal Combustion Engine (ICE),192
5979,Automatic,1997,Diesel,Internal Combustion Engine (ICE),193
5980,Manual,1997,Diesel,Internal Combustion Engine (ICE),188
5981,Manual,1997,Diesel,Internal Combustion Engine (ICE),189
5982,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5983,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5984,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5985,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5986,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5987,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5988,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5989,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
5990,Manual,1499,Diesel,Internal Combustion Engine (ICE),170
5991,Manual,1499,Diesel,Internal Combustion Engine (ICE),170
5992,Manual,1997,Diesel,Internal Combustion Engine (ICE),190
5993,Manual,1997,Diesel,Internal Combustion Engine (ICE),190
5994,Manual,1499,Diesel,Internal Combustion Engine (ICE),168
5995,Automatic,1997,Diesel,Internal Combustion Engine (ICE),199
5996,Automatic,1997,Diesel,Internal Combustion Engine (ICE),192
5997,Automatic,1997,Diesel,Internal Combustion Engine (ICE),193
5998,Manual,1997,Diesel,Internal Combustion Engine (ICE),188
5999,Manual,1997,Diesel,Internal Combustion Engine (ICE),189
6000,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
6001,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
6002,Manual,1997,Diesel,Internal Combustion Engine (ICE),192
6003,Manual,1499,Diesel,Internal Combustion Engine (ICE),170
6004,Manual,1997,Diesel,Internal Combustion Engine (ICE),190
6005,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6006,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6007,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6008,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6009,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6010,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6011,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6012,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6013,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126
6014,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6015,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6016,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6017,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6018,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6019,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6020,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6021,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6022,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6023,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126
6024,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),22
6025,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),22
6026,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),22
6027,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6028,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6029,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129
6030,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6031,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6032,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6033,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6034,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6035,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6036,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6037,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6038,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),134
6039,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6040,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6041,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),133
6042,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131
6043,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),134
6044,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6045,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),134
6046,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),132
6047,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126
